,Date,GSPC500,FTSE100
639,6/14/2002,-0.010487535,-0.016447903
640,6/17/2002,-0.002268293,-0.029568956
641,6/18/2002,0.028691437,0.027209123
642,6/19/2002,0.000936112,-0.011520309
643,6/20/2002,-0.016535882,-0.010548723
644,6/21/2002,-0.013431516,-0.015497399
645,6/24/2002,-0.017042765,0.005458158
646,6/25/2002,0.003619261,-0.013766726
647,6/26/2002,-0.016701544,0.019617363
648,6/27/2002,-0.002673782,-0.021593608
649,6/28/2002,0.0175752,0.002118759
650,7/1/2002,-0.000827755,0.025503194
651,7/2/2002,-0.02138771,0.00631387
652,7/3/2002,-0.021225414,-0.029664093
653,7/4/2002,0.0,-0.033913898
654,7/5/2002,0.006222999,0.017893752
655,7/8/2002,0.036729986,0.032295557
656,7/9/2002,-0.012183704,-0.003098252
657,7/10/2002,-0.024718995,-0.012692045
658,7/11/2002,-0.033962035,-0.027031149
659,7/12/2002,0.007496197,-0.043008098
660,7/15/2002,-0.006448322,-0.001394776
661,7/16/2002,-0.00375522,-0.054354796
662,7/17/2002,-0.018389207,0.006859407
663,7/18/2002,0.004883219,0.041945399
664,7/19/2002,-0.026384686,0.025461677
665,7/22/2002,-0.038341109,-0.046308149
666,7/23/2002,-0.032922093,-0.049483887
667,7/24/2002,-0.027004884,-0.009626492
668,7/25/2002,0.057301475,-0.020969389
669,7/26/2002,-0.005619964,0.049985386
670,7/29/2002,0.016883715,0.012784033
671,7/30/2002,0.054078131,0.046332742
672,7/31/2002,0.004249363,-0.005187211
673,8/1/2002,0.009791938,0.015618717
674,8/2/2002,-0.0298589,-0.047501339
675,8/5/2002,-0.022795153,0.00766473
676,8/6/2002,-0.034296046,-0.019408685
677,8/7/2002,0.029918563,0.033680338
678,8/8/2002,0.020010019,-0.008859864
679,8/9/2002,0.025046432,0.035682909
680,8/12/2002,0.011026709,0.019313737
681,8/13/2002,-0.005326671,-0.023320333
682,8/14/2002,-0.021675112,0.011867561
683,8/15/2002,0.040047016,-0.023550365
684,8/16/2002,0.011559128,0.03749608
685,8/19/2002,-0.001590949,0.000577701
686,8/20/2002,0.023611865,0.022355613
687,8/21/2002,-0.013958156,-0.013079404
688,8/22/2002,0.012726276,-0.000938474
689,8/23/2002,0.0140516,0.01601457
690,8/26/2002,-0.022686223,-0.010124786
691,8/27/2002,0.007535688,0.0
692,8/28/2002,-0.013850946,0.013645358
693,8/29/2002,-0.018131846,-0.03948585
694,8/30/2002,-7.63e-05,-0.01513809
695,9/2/2002,0.0,0.004276246
696,9/3/2002,-0.001884921,-0.010976251
697,9/4/2002,-0.041536113,-0.036427518
698,9/5/2002,0.01751669,-0.000422031
699,9/6/2002,-0.015950302,-0.003948423
700,9/9/2002,0.016800271,0.023984093
701,9/10/2002,0.010112806,-0.010907745
702,9/11/2002,0.008494266,0.02784071
703,9/12/2002,-0.001295798,0.008430175
704,9/13/2002,-0.024784253,-0.029876336
705,9/16/2002,0.003269807,-0.018825407
706,9/17/2002,0.001449723,0.009056898
707,9/18/2002,-0.019728377,-0.00474741
708,9/19/2002,-0.004647859,-0.03967608
709,9/20/2002,-0.030064654,-0.013426787
710,9/23/2002,0.002454593,0.012219771
711,9/24/2002,-0.01382794,-0.03126867
712,9/25/2002,-0.017308375,-0.018264911
713,9/26/2002,0.024887953,0.006837148
714,9/27/2002,0.018209799,0.041772672
715,9/30/2002,-0.032259216,0.01469897
716,10/1/2002,-0.014612526,-0.047450836
717,10/2/2002,0.034945036,0.020312712
718,10/3/2002,-0.018796646,0.028387858
719,10/4/2002,-0.010822386,-0.006376089
720,10/7/2002,-0.022431156,-0.01713785
721,10/8/2002,-0.019111129,-0.008626605
722,10/9/2002,0.016898378,-0.013330134
723,10/10/2002,-0.027286931,0.003189895
724,10/11/2002,0.03496572,0.009325606
725,10/14/2002,0.039058644,0.046620563
726,10/15/2002,0.007326528,-0.005514192
727,10/16/2002,0.04733554,0.050539145
728,10/17/2002,-0.024112927,-0.017577381
729,10/18/2002,0.022301798,0.027848349
730,10/21/2002,0.005903096,-0.009638716
731,10/22/2002,0.017333932,0.000798887
732,10/23/2002,-0.010625526,-0.003604408
733,10/24/2002,0.00671794,-0.027191727
734,10/25/2002,-0.015220852,0.024158401
735,10/28/2002,0.017167166,-0.012817724
736,10/29/2002,-0.008266077,0.009725729
737,10/30/2002,-0.009076257,-0.037794914
738,10/31/2002,0.009703562,0.016971989
739,11/1/2002,-0.005557378,0.009243761
740,11/4/2002,0.017160418,-0.01057008
741,11/5/2002,0.00820231,0.036152114
742,11/6/2002,0.00775036,0.001110732
743,11/7/2002,0.009143638,-0.010226454
744,11/8/2002,-0.02285224,-0.005458524
745,11/11/2002,-0.008763124,-0.01144242
746,11/12/2002,-0.020732266,-0.004709265
747,11/13/2002,0.007715233,0.017282573
748,11/14/2002,-0.000475659,-0.013610795
749,11/15/2002,0.024633712,0.005881818
750,11/18/2002,0.006148603,0.009498902
751,11/19/2002,-0.010408573,0.005963413
752,11/20/2002,-0.004020609,-0.004737609
753,11/21/2002,0.019414807,-0.000390601
754,11/22/2002,0.021451605,0.023224035
755,11/25/2002,-0.003437738,-0.003532173
756,11/26/2002,0.002493157,-0.012694002
757,11/27/2002,-0.020967549,-0.012420599
758,11/28/2002,0.0,0.017980888
759,11/29/2002,0.027986114,0.009941534
760,12/2/2002,-0.002726679,-0.003822813
761,12/3/2002,-0.001901046,-0.003621648
762,12/4/2002,-0.014745411,-0.018992347
763,12/5/2002,-0.003442827,-0.006575994
764,12/6/2002,-0.012020782,-0.004001431
765,12/9/2002,0.006265504,-0.004687011
766,12/10/2002,-0.022176404,-0.019833088
767,12/11/2002,0.013957413,-0.002262361
768,12/12/2002,0.000563889,0.012713351
769,12/13/2002,-0.003734977,-0.009962478
770,12/16/2002,-0.013420924,-0.014535093
771,12/17/2002,0.02351941,0.027307161
772,12/18/2002,-0.008139317,-0.018900615
773,12/19/2002,-0.01436336,-0.018804206
774,12/20/2002,-0.006483022,0.001616591
775,12/23/2002,0.012994052,0.012625606
776,12/24/2002,0.001830905,0.012082573
777,12/25/2002,0.0,0.001320886
778,12/26/2002,-0.005471522,0.0
779,12/27/2002,-0.003148563,0.0
780,12/30/2002,-0.016028538,-0.028588872
781,12/31/2002,0.004557905,0.018593043
782,1/1/2003,0.0,0.010203508
783,1/2/2003,0.000488967,0.0
784,1/3/2003,0.033199997,0.017536316
785,1/6/2003,-0.000484035,-0.0011473
786,1/7/2003,0.022474364,-0.000873929
787,1/8/2003,-0.00654462,-0.010996152
788,1/9/2003,-0.014085575,-0.008237695
789,1/10/2003,0.019397123,0.002344056
790,1/13/2003,-1.08e-05,0.010193212
791,1/14/2003,-0.00141229,-0.006492048
792,1/15/2003,0.005829857,-0.000683826
793,1/16/2003,-0.014425867,-0.014649242
794,1/17/2003,-0.003942405,-0.001543289
795,1/20/2003,0.0,-0.015765869
796,1/21/2003,-0.014016998,-0.010993037
797,1/22/2003,-0.015702315,-0.011088802
798,1/23/2003,-0.010432403,-0.015709035
799,1/24/2003,0.010223646,-0.015171302
800,1/27/2003,-0.029233441,-0.005107393
801,1/28/2003,-0.016159791,-0.034103811
802,1/29/2003,0.013050453,0.002643056
803,1/30/2003,0.006778959,-0.00177649
804,1/31/2003,-0.022849276,0.027240341
805,2/3/2003,0.013130353,-0.003157585
806,2/4/2003,0.005399083,0.034198577
807,2/5/2003,-0.014087775,-0.026914893
808,2/6/2003,-0.005435022,0.024678937
809,2/7/2003,-0.006448633,-0.02220892
810,2/10/2003,-0.010093685,0.000611607
811,2/11/2003,0.007569054,-0.005584534
812,2/12/2003,-0.008098327,0.025173885
813,2/13/2003,-0.012686951,-0.01447178
814,2/14/2003,-0.001600134,-0.001465681
815,2/17/2003,0.0,0.000304601
816,2/18/2003,0.021434625,0.022287439
817,2/19/2003,0.019499536,0.010047692
818,2/20/2003,-0.007096089,-0.019091018
819,2/21/2003,-0.009501531,0.007899817
820,2/24/2003,0.013224236,0.010821259
821,2/25/2003,-0.018380709,-0.006788132
822,2/26/2003,0.007194492,-0.021692163
823,2/27/2003,-0.013141442,-0.007786815
824,2/28/2003,0.011757648,-0.00651216
825,3/3/2003,0.004622104,0.02400633
826,3/4/2003,-0.007537332,0.007960349
827,3/5/2003,-0.015356797,-0.016120689
828,3/6/2003,0.009562142,-0.017046878
829,3/7/2003,-0.009339037,-0.002273074
830,3/10/2003,0.008259384,-0.017944481
831,3/11/2003,-0.025829765,-0.015923959
832,3/12/2003,-0.00835934,0.004860288
833,3/13/2003,0.004321085,-0.047991414
834,3/14/2003,0.034444612,0.060815303
835,3/17/2003,0.001658879,0.032951949
836,3/18/2003,0.035426642,0.033455494
837,3/19/2003,0.004242092,0.006716277
838,3/20/2003,0.008736808,0.004830105
839,3/21/2003,0.002082341,7.97e-05
840,3/24/2003,0.022778077,0.025333974
841,3/25/2003,-0.03523147,-0.030509452
842,3/26/2003,0.012161126,0.004995579
843,3/27/2003,-0.005475888,0.008266905
844,3/28/2003,-0.001643764,-0.016872742
845,3/31/2003,-0.00577997,-0.005524147
846,4/1/2003,-0.017741757,-0.025670743
847,4/2/2003,0.012143634,0.019788005
848,4/3/2003,0.026115978,0.018616981
849,4/4/2003,-0.005051665,0.004715777
850,4/7/2003,0.002738278,0.011482009
851,4/8/2003,0.001228898,0.031826801
852,4/9/2003,-0.001863801,-0.017023223
853,4/10/2003,-0.014004472,-0.001912776
854,4/11/2003,0.006455071,-0.015046319
855,4/14/2003,-0.003763314,0.001262075
856,4/15/2003,0.019497861,0.010845252
857,4/16/2003,0.006303466,0.017509261
858,4/17/2003,-0.012236082,-0.015803755
859,4/18/2003,0.0,0.008897779
860,4/21/2003,0.01553573,0.0
861,4/22/2003,-0.001756986,0.0
862,4/23/2003,0.021703776,0.007327985
863,4/24/2003,0.008393983,0.012456301
864,4/25/2003,-0.008258826,-0.017017522
865,4/28/2003,-0.013846368,-0.007386522
866,4/29/2003,0.017834725,0.018112784
867,4/30/2003,0.003279262,-0.003172347
868,5/1/2003,-0.001002401,-0.000458284
869,5/2/2003,-0.000676171,-0.011691264
870,5/5/2003,0.015038775,0.018685085
871,5/6/2003,-0.003795404,0.0
872,5/7/2003,0.008461526,0.013611244
873,5/8/2003,-0.005104956,-0.003369609
874,5/9/2003,-0.010057847,-0.016028451
875,5/12/2003,0.014278368,0.010308229
876,5/13/2003,0.012534698,0.00453469
877,5/14/2003,-0.002973196,0.003134875
878,5/15/2003,-0.00320488,-0.006225131
879,5/16/2003,0.007867679,0.009081786
880,5/19/2003,-0.002503507,0.009448755
881,5/20/2003,-0.024917895,-0.026599148
882,5/21/2003,-0.001129532,0.007687831
883,5/22/2003,0.00401205,-0.008862976
884,5/23/2003,0.009150779,0.013718118
885,5/26/2003,0.0,-0.002656339
886,5/27/2003,0.001448674,0.0
887,5/28/2003,0.019566673,0.003165951
888,5/29/2003,0.00182872,0.019912835
889,5/30/2003,-0.003755645,0.0028734
890,6/2/2003,0.01468979,-0.00869331
891,6/3/2003,0.003538822,0.02005872
892,6/4/2003,0.004715613,-0.003293442
893,6/5/2003,0.015109713,0.002648371
894,6/6/2003,0.003954438,-0.005404035
895,6/9/2003,-0.002403705,0.011329582
896,6/10/2003,-0.011976611,-0.005227838
897,6/11/2003,0.009129788,-0.003899178
898,6/12/2003,0.012834525,0.009020204
899,6/13/2003,0.001032632,0.002698659
900,6/16/2003,-0.009914797,-0.006536349
901,6/17/2003,0.02238497,0.004547496
902,6/18/2003,0.000910207,0.009029835
903,6/19/2003,-0.001551852,0.003961459
904,6/20/2003,-0.01523628,-0.01794628
905,6/23/2003,0.000995265,0.006922449
906,6/24/2003,-0.014110805,-0.017355399
907,6/25/2003,0.001843851,-0.006604858
908,6/26/2003,-0.008266821,0.001723756
909,6/27/2003,0.010765697,-0.006440658
910,6/30/2003,-0.009738123,0.006457703
911,7/1/2003,-0.001761868,-0.008997516
912,7/2/2003,0.008024636,-0.016694793
913,7/3/2003,0.011635712,0.010847903
914,7/4/2003,0.0,0.004467331
915,7/7/2003,-0.008100617,-0.000819929
916,7/8/2003,0.01899155,0.013253773
917,7/9/2003,0.003404994,-0.000294481
918,7/10/2003,-0.005586209,-0.004639667
919,7/11/2003,-0.013480218,-0.006387625
920,7/14/2003,0.009547894,0.007272649
921,7/15/2003,0.00573063,0.017126241
922,7/16/2003,-0.003426775,-0.006081039
923,7/17/2003,-0.006417288,-0.006191323
924,7/18/2003,-0.012344084,-0.005028084
925,7/21/2003,0.011805718,0.004092061
926,7/22/2003,-0.014617665,-0.007095135
927,7/23/2003,0.009511645,0.008753036
928,7/24/2003,0.000506017,0.001666801
929,7/25/2003,-0.007090774,0.01544111
930,7/28/2003,0.017400181,-0.004434139
931,7/29/2003,-0.002162828,0.004260169
932,7/30/2003,-0.007265273,-0.002844149
933,7/31/2003,-0.001809436,0.001015276
934,8/1/2003,0.002855733,0.003815272
935,8/4/2003,-0.010259387,-0.014096728
936,8/5/2003,0.002724055,0.000414844
937,8/6/2003,-0.017663443,0.005097413
938,8/7/2003,0.001677952,-0.012278597
939,8/8/2003,0.007279623,0.006191086
940,8/11/2003,0.003562222,0.012745313
941,8/12/2003,0.003068771,0.006967644
942,8/13/2003,0.009953139,0.002130845
943,8/14/2003,-0.006381528,-0.001170657
944,8/15/2003,0.006585145,0.013657906
945,8/18/2003,0.000161506,0.002241729
946,8/19/2003,0.009155428,0.005839073
947,8/20/2003,0.002610664,-0.004985907
948,8/21/2003,-0.002045182,-0.007857322
949,8/22/2003,0.002969141,0.001446412
950,8/25/2003,-0.010176744,0.000568226
951,8/26/2003,0.000654567,0.0
952,8/27/2003,0.003039074,-0.011476845
953,8/28/2003,6.02e-05,0.006942117
954,8/29/2003,0.006069532,-0.001996934
955,9/1/2003,0.0,-0.008789877
956,9/2/2003,0.005155342,0.010405855
957,9/3/2003,0.013868891,0.0
958,9/4/2003,0.004187937,0.013723765
959,9/5/2003,0.001656437,-0.003120596
960,9/8/2003,-0.006400922,0.001977121
961,9/9/2003,0.010035344,0.008197853
962,9/10/2003,-0.008210259,-0.006570256
963,9/11/2003,-0.011972595,-0.002767374
964,9/12/2003,0.005440589,-0.002328238
965,9/15/2003,0.00217432,-0.00103729
966,9/16/2003,-0.003750142,0.005450965
967,9/17/2003,0.014298193,0.008941796
968,9/18/2003,-0.003254552,-0.001395673
969,9/19/2003,0.013265481,0.005054786
970,9/22/2003,-0.003155031,-0.013372933
971,9/23/2003,-0.013007856,-0.006765282
972,9/24/2003,0.006071471,-0.001537297
973,9/25/2003,-0.019095676,0.00348194
974,9/26/2003,-0.006053206,-0.008072823
975,9/29/2003,-0.006399119,-0.010732496
976,9/30/2003,0.009760788,-0.00346393
977,10/1/2003,-0.010540688,-0.012407402
978,10/2/2003,0.022340031,0.019040438
979,10/3/2003,0.001983873,0.009570157
980,10/6/2003,0.009419338,0.01541895
981,10/7/2003,0.004369568,-0.000912471
982,10/8/2003,0.004737298,0.000444932
983,10/9/2003,-0.005263383,-0.000795857
984,10/10/2003,0.004788205,0.010612333
985,10/13/2003,-0.000644943,-0.000672223
986,10/14/2003,0.007022635,0.011899746
987,10/15/2003,0.003950835,-0.006464413
988,10/16/2003,-0.002591732,0.008006208
989,10/17/2003,0.003162078,-0.006660779
990,10/20/2003,-0.010237413,0.000990807
991,10/21/2003,0.005157322,0.000805709
992,10/22/2003,0.001292238,0.001104038
993,10/23/2003,-0.014980491,-0.015325164
994,10/24/2003,0.003309556,-0.010593593
995,10/27/2003,-0.004701225,-0.000283052
996,10/28/2003,0.002157595,0.002901582
997,10/29/2003,0.015187255,0.005080822
998,10/30/2003,0.001260947,-0.00168497
999,10/31/2003,-0.001116337,0.008251801
1000,11/3/2003,0.003600989,-0.003092331
1001,11/4/2003,0.007908994,0.010495382
1002,11/5/2003,-0.005448452,-0.000530927
1003,11/6/2003,-0.001367141,-0.006212018
1004,11/7/2003,0.005932621,0.004833456
1005,11/10/2003,-0.004574536,0.012187157
1006,11/11/2003,-0.005791794,-0.008019397
1007,11/12/2003,-0.000515742,0.000760121
1008,11/13/2003,0.01145658,0.006006789
1009,11/14/2003,-0.000141725,0.000411742
1010,11/17/2003,-0.007615251,0.005488223
1011,11/18/2003,-0.00639784,-0.013213577
1012,11/19/2003,-0.00908366,0.003641544
1013,11/20/2003,0.008016165,-0.006269156
1014,11/21/2003,-0.008432061,-0.004483039
1015,11/24/2003,0.001576941,0.002553389
1016,11/25/2003,0.016227423,0.014679301
1017,11/26/2003,0.001720457,0.001437635
1018,11/27/2003,0.0,-0.004192674
1019,11/28/2003,0.004326767,-0.002105052
1020,12/1/2003,-0.000236194,-0.004242049
1021,12/2/2003,0.011264453,0.015520633
1022,12/3/2003,-0.003270661,-0.007052176
1023,12/4/2003,-0.001771966,0.002991641
1024,12/5/2003,0.004686625,-0.003142032
1025,12/8/2003,-0.007684227,-0.002558173
1026,12/9/2003,0.007348138,-0.001648774
1027,12/10/2003,-0.008528939,0.00454156
1028,12/11/2003,-0.001065861,-0.01009229
1029,12/12/2003,0.011481905,-0.000945725
1030,12/15/2003,0.002735275,0.003763372
1031,12/16/2003,-0.005678939,9.2e-05
1032,12/17/2003,0.006638296,-0.003449862
1033,12/18/2003,0.001255639,0.004892729
1034,12/19/2003,0.011797779,0.009898399
1035,12/22/2003,-0.000477441,0.003411184
1036,12/23/2003,0.003931353,0.002651723
1037,12/24/2003,0.002818159,0.00382005
1038,12/25/2003,0.0,0.000855748
1039,12/26/2003,-0.001806519,0.0
1040,12/29/2003,0.001690958,0.0
1041,12/30/2003,0.012400848,0.00287979
1042,12/31/2003,0.000144243,0.002893977
1043,1/1/2004,0.0,0.001454009
1044,1/2/2004,0.002054747,0.0
1045,1/5/2004,-0.003093805,0.007438248
1046,1/6/2004,0.012395344,0.000687244
1047,1/7/2004,0.001292147,-0.001794609
1048,1/8/2004,0.002367165,-0.00714734
1049,1/9/2004,0.0049631,0.004739592
1050,1/12/2004,-0.008887605,-0.006208088
1051,1/13/2004,0.004786689,-0.003739047
1052,1/14/2004,-0.005331662,-0.002135023
1053,1/15/2004,0.00829458,0.004797145
1054,1/16/2004,0.001353385,-0.001187924
1055,1/19/2004,0.0,0.007136241
1056,1/20/2004,0.006872406,0.006729249
1057,1/21/2004,-0.000929908,-0.004161106
1058,1/22/2004,0.007771521,0.002644943
1059,1/23/2004,-0.003206683,-0.007625552
1060,1/26/2004,-0.002089177,-0.003573982
1061,1/27/2004,0.012106299,-0.003429834
1062,1/28/2004,-0.009797681,0.00033742
1063,1/29/2004,-0.013609604,0.004744794
1064,1/30/2004,0.004989016,-0.012667598
1065,2/2/2004,-0.002627594,-0.004714905
1066,2/3/2004,0.00365122,-0.00211818
1067,2/4/2004,0.000678276,0.00209983
1068,2/5/2004,-0.008371266,0.001799276
1069,2/6/2004,0.00183747,-0.00320566
1070,2/9/2004,0.012555529,0.004173956
1071,2/10/2004,-0.002581427,0.00720006
1072,2/11/2004,0.005027136,-0.006652535
1073,2/12/2004,0.010667432,-0.002020455
1074,2/13/2004,-0.004880134,-0.004162831
1075,2/16/2004,0.0,0.00783512
1076,2/17/2004,-0.005468164,-0.000883931
1077,2/18/2004,0.009757229,0.01211404
1078,2/19/2004,-0.00446853,-0.004169023
1079,2/20/2004,-0.004132493,0.016363231
1080,2/23/2004,-0.002571856,-0.000132894
1081,2/24/2004,-0.002727006,0.002059757
1082,2/25/2004,-0.001665242,-0.006078289
1083,2/26/2004,0.004020822,0.002379513
1084,2/27/2004,0.00186243,0.001863539
1085,3/1/2004,-0.000750661,-0.005248059
1086,3/2/2004,0.009633719,0.009972798
1087,3/3/2004,-0.005943057,0.000683292
1088,3/4/2004,0.001679622,-0.003303892
1089,3/5/2004,0.003336113,0.007513646
1090,3/8/2004,0.001723129,-0.002632098
1091,3/9/2004,-0.008350219,0.001473402
1092,3/10/2004,-0.005770568,-0.0025912
1093,3/11/2004,-0.014632855,0.000726509
1094,3/12/2004,-0.015223897,-0.022022664
1095,3/15/2004,0.012459492,0.004994085
1096,3/16/2004,-0.014349801,-0.01219949
1097,3/17/2004,0.005622469,0.003625734
1098,3/18/2004,0.011749392,0.006299511
1099,3/19/2004,-0.001272573,-0.013215739
1100,3/22/2004,-0.01117321,0.004502215
1101,3/23/2004,-0.012957527,-0.018991871
1102,3/24/2004,-0.001323784,-0.003530344
1103,3/25/2004,-0.002394986,-0.002107236
1104,3/26/2004,0.01636534,0.014897711
1105,3/29/2004,-0.001018656,-0.0036812
1106,3/30/2004,0.013004631,0.011290923
1107,3/31/2004,0.004035769,0.001384167
1108,4/1/2004,-0.000701011,-0.006141137
1109,4/2/2004,0.00529216,0.005700344
1110,4/5/2004,0.008514635,0.012446981
1111,4/6/2004,0.007671931,0.003381426
1112,4/7/2004,-0.002094538,-0.001763204
1113,4/8/2004,-0.006645419,-0.000916564
1114,4/9/2004,0.0,0.004699353
1115,4/12/2004,-0.001060983,0.0
1116,4/13/2004,0.005160978,0.0
1117,4/14/2004,-0.013761797,0.005813219
1118,4/15/2004,-0.00112436,-0.006731898
1119,4/16/2004,0.000593813,0.004481228
1120,4/19/2004,0.005067231,0.007057997
1121,4/20/2004,0.001110464,0.001961605
1122,4/21/2004,-0.015556974,0.005015134
1123,4/22/2004,0.005312294,-0.00636903
1124,4/23/2004,0.014091477,0.007026565
1125,4/26/2004,0.000587687,-0.000393675
1126,4/27/2004,-0.004444982,0.00039383
1127,4/28/2004,0.002272028,0.000853141
1128,4/29/2004,-0.013794757,-0.011189587
1129,4/30/2004,-0.007590826,-0.001105094
1130,5/3/2004,-0.005916173,-0.006593607
1131,5/4/2004,0.009202511,0.0
1132,5/5/2004,0.001843469,0.012807091
1133,5/6/2004,0.00176855,0.004904074
1134,5/7/2004,-0.006722993,-0.011664253
1135,5/10/2004,-0.013725473,-0.003941431
1136,5/11/2004,-0.010539689,-0.022941426
1137,5/12/2004,0.007662407,0.013537495
1138,5/13/2004,0.001670618,-0.009383413
1139,5/14/2004,-0.000765609,0.00926826
1140,5/17/2004,-0.000674903,-0.002694329
1141,5/18/2004,-0.010586818,-0.008735154
1142,5/19/2004,0.006816728,0.002589122
1143,5/20/2004,-0.002574404,0.013002878
1144,5/21/2004,0.000468354,-0.00963809
1145,5/24/2004,0.004012264,0.000609594
1146,5/25/2004,0.0016917,-0.000564156
1147,5/26/2004,0.016103572,-0.002461086
1148,5/27/2004,0.00169794,0.004594795
1149,5/28/2004,0.005686484,0.003447332
1150,5/31/2004,0.0,-0.005141886
1151,6/1/2004,-0.000535081,0.0
1152,6/2/2004,0.000463912,-0.001805584
1153,6/3/2004,0.003380342,2.25e-05
1154,6/4/2004,-0.007422267,0.002848896
1155,6/7/2004,0.005247873,0.004283717
1156,6/8/2004,0.015964404,0.008351337
1157,6/9/2004,0.0015433,0.002938754
1158,6/10/2004,-0.009499463,-0.003396334
1159,6/11/2004,0.0,-0.000757301
1160,6/14/2004,0.004543338,-0.000468134
1161,6/15/2004,-0.009837419,-0.011329127
1162,6/16/2004,0.005971768,0.005729473
1163,6/17/2004,0.001369289,0.007289283
1164,6/18/2004,-0.001332095,0.000489792
1165,6/21/2004,0.002623533,0.00278192
1166,6/22/2004,-0.004158491,-0.000798884
1167,6/23/2004,0.00363619,-0.007485273
1168,6/24/2004,0.008506646,0.004072999
1169,6/25/2004,-0.002980643,0.003677536
1170,6/28/2004,-0.005453005,-0.002020807
1171,6/29/2004,-0.000952089,0.005473865
1172,6/30/2004,0.002514647,-0.001394271
1173,7/1/2004,0.004083801,-0.010703795
1174,7/2/2004,-0.010430932,-0.008825945
1175,7/5/2004,0.0,-0.003909936
1176,7/6/2004,-0.003153344,-0.000930276
1177,7/7/2004,-0.008148398,-0.00740345
1178,7/8/2004,0.00189928,-0.002814261
1179,7/9/2004,-0.00824441,0.005208378
1180,7/12/2004,0.003336074,0.002761886
1181,7/13/2004,0.001383809,-0.007557178
1182,7/14/2004,0.000708969,-0.000527478
1183,7/15/2004,-0.003291106,0.003419212
1184,7/16/2004,-0.004300637,-0.007295408
1185,7/19/2004,-0.00478899,-0.000345566
1186,7/20/2004,-0.000444883,-0.004171298
1187,7/21/2004,0.007057879,0.004234987
1188,7/22/2004,-0.013340343,0.008733904
1189,7/23/2004,0.002705928,-0.016220045
1190,7/26/2004,-0.009700608,0.004644358
1191,7/27/2004,-0.001960969,-0.00908393
1192,7/28/2004,0.009925568,0.008840658
1193,7/29/2004,0.000538977,0.007237229
1194,7/30/2004,0.004573597,0.014347366
1195,8/2/2004,0.001172194,-0.001267363
1196,8/3/2004,0.004447613,0.000589177
1197,8/4/2004,-0.006262361,0.003170505
1198,8/5/2004,-0.00096385,-0.004876199
1199,8/6/2004,-0.016320375,0.001202288
1200,8/9/2004,-0.01548069,-0.017106993
1201,8/10/2004,0.001174845,-0.005417368
1202,8/11/2004,0.01297391,0.008460041
1203,8/12/2004,-0.003011936,-0.008894644
1204,8/13/2004,-0.011675195,0.00368719
1205,8/16/2004,0.001476697,-0.006145906
1206,8/17/2004,0.013655068,0.011321677
1207,8/18/2004,0.002195782,0.001953933
1208,8/19/2004,0.012443338,-0.000802992
1209,8/20/2004,-0.003597673,0.001699096
1210,8/23/2004,0.006524743,0.001512882
1211,8/24/2004,-0.002430848,0.008262292
1212,8/25/2004,0.000465362,0.000499443
1213,8/26/2004,0.008000456,0.000930255
1214,8/27/2004,0.000117656,0.009588313
1215,8/30/2004,0.002425191,0.008127752
1216,8/31/2004,-0.007781394,0.0
1217,9/1/2004,0.00463082,-0.006859601
1218,9/2/2004,0.001512392,0.009575538
1219,9/3/2004,0.011212507,0.003687272
1220,9/6/2004,0.0,0.007126036
1221,9/7/2004,-0.004184934,0.002856641
1222,9/8/2004,0.006887426,0.000394472
1223,9/9/2004,-0.004485891,-0.001577053
1224,9/10/2004,0.001890211,-0.004475233
1225,9/13/2004,0.004953628,0.00154253
1226,9/14/2004,0.001690425,0.00288231
1227,9/15/2004,0.002229495,-0.002742371
1228,9/16/2004,-0.007054639,0.000615937
1229,9/17/2004,0.002793724,0.001780868
1230,9/20/2004,0.004494926,0.007571601
1231,9/21/2004,-0.005626775,-0.002504901
1232,9/22/2004,0.006326945,0.006310711
1233,9/23/2004,-0.013937828,-0.003493642
1234,9/24/2004,-0.004669773,-0.00522614
1235,9/27/2004,0.001578909,0.002145282
1236,9/28/2004,-0.005936318,-0.008060091
1237,9/29/2004,0.005926525,0.005747293
1238,9/30/2004,0.00427003,0.004554177
1239,10/1/2004,-0.000197428,-0.003770688
1240,10/4/2004,0.015180646,0.019427736
1241,10/5/2004,0.003243521,0.004764294
1242,10/6/2004,-0.000607894,0.005403967
1243,10/7/2004,0.006672721,-0.000170018
1244,10/8/2004,-0.009982071,-0.001614774
1245,10/11/2004,-0.007526652,4.25e-05
1246,10/12/2004,0.002005097,-0.002851711
1247,10/13/2004,-0.00226794,-0.008024778
1248,10/14/2004,-0.007300454,-0.002818498
1249,10/15/2004,-0.00930273,-0.001165078
1250,10/18/2004,0.004450246,-0.001447209
1251,10/19/2004,0.005251822,0.000843642
1252,10/20/2004,-0.009685678,0.006181666
1253,10/21/2004,0.000389813,-0.008334828
1254,10/22/2004,0.002564156,0.000216619
1255,10/25/2004,-0.009715406,-0.000433144
1256,10/26/2004,-0.000848679,-0.011028276
1257,10/27/2004,0.014870075,0.004140629
1258,10/28/2004,0.012825244,0.010188986
1259,10/29/2004,0.001866081,0.002742858
1260,11/1/2004,0.002448033,-0.004006119
1261,11/2/2004,0.00027434,0.010726095
1262,11/3/2004,2.66e-05,0.004150882
1263,11/4/2004,0.01119811,0.005390736
1264,11/5/2004,0.016156485,0.00207689
1265,11/8/2004,0.003873733,0.002432164
1266,11/9/2004,-0.001097635,-0.00489466
